SaleID,Date,ProductID,Quantity,Unit Price,CustomerID,unit Cost
1488,4/16/2025 0:00,P003,5,2000,C041,1982
1489,5/3/2025 0:00,P010,1,50000,C047,48710
1490,1/9/2025 0:00,P001,9,50000,C023,45035
1491,9/19/2025 0:00,P011,5,50000,C053,47700
1492,3/14/2025 0:00,P002,6,2000,C053,1609
1493,8/11/2025 0:00,P007,4,5000,C001,4935
1494,2/10/2025 0:00,P010,6,30000,C002,30711
1495,7/23/2025 0:00,P002,8,1000,C019,826
1496,9/21/2025 0:00,P006,3,1000,C014,862.3
1497,6/27/2025 0:00,P003,5,2000,C008,1867.2
1498,3/25/2025 0:00,P004,2,10000,C038,9808
1499,4/21/2025 0:00,P011,2,10000,C012,7662
1500,9/8/2025 0:00,P008,7,25000,C026,23252.5
1501,1/7/2025 0:00,P003,6,2000,C027,1975.4
1502,3/25/2025 0:00,P010,4,15000,C029,12208.5
1503,7/27/2025 0:00,P006,5,40000,C015,30504
1504,1/22/2025 0:00,P001,1,50000,C046,38070
1505,1/3/2025 0:00,P007,7,40000,C053,40508
1506,5/7/2025 0:00,P008,8,50000,C001,43600
1507,10/24/2025 0:00,P011,9,3000,C043,2281.2
1508,7/7/2025 0:00,P008,8,3000,C028,3095.4
1509,1/14/2025 0:00,P003,5,2000,C003,1901.2
1510,1/12/2025 0:00,P010,3,3000,C051,2768.7
1511,3/28/2025 0:00,P001,9,4000,C018,3859.2
1512,1/12/2025 0:00,P009,6,30000,C052,27441
1513,1/25/2025 0:00,P006,5,25000,C034,24127.5
1514,10/28/2025 0:00,P011,3,10000,C032,9678
1515,8/31/2025 0:00,P009,6,30000,C029,24795
1516,5/2/2025 0:00,P007,3,40000,C025,30680
1517,5/27/2025 0:00,P001,6,40000,C026,41916
1518,2/24/2025 0:00,P012,4,5000,C039,4457
1519,8/26/2025 0:00,P012,2,3000,C008,2432.7
1520,6/22/2025 0:00,P001,8,10000,C019,8706
1521,8/9/2025 0:00,P006,4,25000,C054,25350
1522,4/29/2025 0:00,P005,9,50000,C047,43005
1523,7/2/2025 0:00,P009,7,30000,C042,29766
1524,10/15/2025 0:00,P002,2,4000,C022,3107.6
1525,10/27/2025 0:00,P008,4,25000,C029,25287.5
1526,3/23/2025 0:00,P011,5,2000,C033,1930
1527,7/30/2025 0:00,P005,3,1000,C038,988.7
1528,5/30/2025 0:00,P002,9,3000,C045,3098.7
1529,2/6/2025 0:00,P010,5,50000,C046,43150
1530,2/28/2025 0:00,P011,2,2000,C035,1689
1531,5/11/2025 0:00,P011,3,50000,C043,50820
1532,7/21/2025 0:00,P012,9,50000,C003,51315
1533,8/31/2025 0:00,P006,7,3000,C019,2637
1534,2/4/2025 0:00,P010,2,50000,C010,44150
1535,4/3/2025 0:00,P008,9,25000,C027,19595
1536,7/26/2025 0:00,P004,4,25000,C015,21677.5
1537,8/1/2025 0:00,P002,9,2000,C011,2103.8
1538,6/8/2025 0:00,P012,2,4000,C047,3664
1539,1/24/2025 0:00,P011,4,40000,C026,35132
1540,10/20/2025 0:00,P005,5,4000,C024,3963.2
1541,1/4/2025 0:00,P012,2,10000,C013,8843
1542,8/8/2025 0:00,P002,1,30000,C032,28131
1543,1/20/2025 0:00,P002,7,30000,C037,30870
1544,6/1/2025 0:00,P006,1,5000,C004,4320
1545,2/19/2025 0:00,P011,8,5000,C013,4800
1546,6/26/2025 0:00,P010,3,15000,C009,13801.5
1547,4/6/2025 0:00,P009,6,3000,C049,2995.2
1548,4/15/2025 0:00,P004,7,2000,C034,1770.4
1549,9/7/2025 0:00,P006,1,5000,C037,4752.5
1550,4/27/2025 0:00,P007,6,4000,C048,4089.6
1551,8/16/2025 0:00,P011,7,2000,C007,1548.8
1552,3/7/2025 0:00,P006,6,2000,C001,1781.8
1553,9/19/2025 0:00,P008,4,4000,C012,3539.6
1554,10/22/2025 0:00,P004,1,50000,C021,49690
1555,8/31/2025 0:00,P012,9,50000,C011,49945
1556,7/5/2025 0:00,P001,4,4000,C044,3074
1557,9/3/2025 0:00,P007,7,3000,C051,2592
1558,5/5/2025 0:00,P003,7,1000,C044,784
1559,9/25/2025 0:00,P006,2,40000,C044,37456
1560,5/11/2025 0:00,P002,1,15000,C014,13215
1561,8/25/2025 0:00,P009,8,25000,C034,20645
1562,1/18/2025 0:00,P001,8,50000,C034,40375
1563,2/9/2025 0:00,P006,7,15000,C025,15172.5
1564,1/21/2025 0:00,P006,8,30000,C004,24366
1565,8/13/2025 0:00,P005,3,4000,C052,3734
1566,10/9/2025 0:00,P005,2,1000,C055,935.6
1567,1/8/2025 0:00,P001,7,4000,C026,3298.8
1568,4/10/2025 0:00,P010,8,25000,C016,19060
1569,8/28/2025 0:00,P012,1,3000,C010,2881.5
1570,3/28/2025 0:00,P005,9,15000,C045,15703.5
1571,10/25/2025 0:00,P002,4,2000,C002,1708
1572,1/14/2025 0:00,P007,4,25000,C035,21087.5
1573,1/2/2025 0:00,P003,3,3000,C019,2541
1574,10/20/2025 0:00,P004,6,2000,C006,1764
1575,2/10/2025 0:00,P003,1,3000,C019,2400.9
1576,4/21/2025 0:00,P003,6,3000,C053,2475.3
1577,1/14/2025 0:00,P004,2,25000,C052,24950
1578,8/19/2025 0:00,P005,9,4000,C051,4134.8
1579,3/25/2025 0:00,P001,2,1000,C008,812
1580,5/10/2025 0:00,P004,7,25000,C014,23785
1581,8/19/2025 0:00,P012,1,10000,C010,7770
1582,5/25/2025 0:00,P012,7,40000,C003,34476
1583,1/28/2025 0:00,P011,5,5000,C038,5128
1584,3/7/2025 0:00,P008,8,1000,C029,941.9
1585,6/12/2025 0:00,P010,4,2000,C015,2103.8
1586,8/17/2025 0:00,P007,7,1000,C023,937.9
1587,9/18/2025 0:00,P009,6,30000,C023,27300
1588,6/13/2025 0:00,P005,5,4000,C018,3092.8
1589,10/28/2025 0:00,P010,4,2000,C046,2086
1590,10/30/2025 0:00,P004,7,2000,C019,1552
1591,10/14/2025 0:00,P008,5,25000,C028,22767.5
1592,1/10/2025 0:00,P009,5,3000,C026,3048
1593,7/14/2025 0:00,P007,1,4000,C010,4140
1594,4/28/2025 0:00,P007,2,25000,C047,19025
1595,9/27/2025 0:00,P005,5,30000,C004,31485
1596,3/21/2025 0:00,P004,3,4000,C055,3231.6
1597,4/3/2025 0:00,P010,2,15000,C002,12657
1598,9/23/2025 0:00,P001,4,30000,C003,28254
1599,9/14/2025 0:00,P010,4,10000,C007,10334
1600,5/13/2025 0:00,P010,4,3000,C055,2808.6
1601,10/3/2025 0:00,P007,4,3000,C016,2730.9
1602,9/21/2025 0:00,P001,3,50000,C031,44700
1603,6/20/2025 0:00,P001,7,15000,C010,13395
1604,1/1/2025 0:00,P005,9,50000,C019,38785
1605,3/5/2025 0:00,P009,5,2000,C028,1628.4
1606,10/11/2025 0:00,P006,4,40000,C017,37952
1607,5/1/2025 0:00,P003,2,5000,C028,5076.5
1608,4/17/2025 0:00,P003,2,40000,C019,39136
1609,6/24/2025 0:00,P007,5,25000,C037,21515
1610,7/23/2025 0:00,P006,7,40000,C023,35852
1611,6/14/2025 0:00,P009,9,3000,C020,2886
1612,4/30/2025 0:00,P006,7,30000,C013,23229
1613,2/13/2025 0:00,P005,5,15000,C013,12835.5
1614,6/5/2025 0:00,P010,6,25000,C043,20510
1615,7/26/2025 0:00,P007,3,25000,C011,21392.5
1616,4/18/2025 0:00,P001,5,15000,C048,15858
1617,9/8/2025 0:00,P012,8,3000,C015,2421
1618,5/10/2025 0:00,P007,1,5000,C017,4591
1619,10/20/2025 0:00,P003,1,2000,C054,1608.8
1620,1/20/2025 0:00,P009,7,2000,C050,2086.4
1621,10/9/2025 0:00,P006,5,25000,C028,24597.5
1622,10/12/2025 0:00,P009,5,2000,C019,1892.2
1623,1/1/2025 0:00,P005,1,3000,C004,2730.9
1624,4/29/2025 0:00,P007,9,10000,C022,8837
1625,2/4/2025 0:00,P004,1,10000,C022,8636
1626,7/17/2025 0:00,P007,5,50000,C055,38885
1627,9/2/2025 0:00,P001,9,1000,C037,885.7
1628,2/28/2025 0:00,P007,4,2000,C039,1643.6
1629,6/10/2025 0:00,P008,8,40000,C034,34496
1630,6/28/2025 0:00,P005,6,2000,C033,1618
1631,7/25/2025 0:00,P002,3,10000,C044,8935
1632,1/12/2025 0:00,P005,4,30000,C042,29550
1633,10/3/2025 0:00,P006,2,15000,C040,15792
1634,6/30/2025 0:00,P012,1,1000,C033,868.5
1635,8/30/2025 0:00,P002,8,50000,C012,49785
1636,8/4/2025 0:00,P006,1,2000,C002,1586.6
1637,9/8/2025 0:00,P006,1,10000,C028,10290
1638,10/26/2025 0:00,P001,4,50000,C010,45080
1639,5/6/2025 0:00,P001,6,4000,C022,3974.4
1640,8/5/2025 0:00,P011,9,1000,C017,974.6
1641,10/12/2025 0:00,P010,1,15000,C026,14743.5
1642,7/4/2025 0:00,P003,7,40000,C003,32752
1643,2/8/2025 0:00,P010,5,10000,C007,8724
1644,8/11/2025 0:00,P010,8,5000,C044,4622.5
1645,7/3/2025 0:00,P012,7,15000,C008,15295.5
1646,6/27/2025 0:00,P003,4,2000,C020,1911.4
1647,10/21/2025 0:00,P004,4,2000,C012,1990.6
1648,5/31/2025 0:00,P002,6,1000,C035,985.3
1649,5/6/2025 0:00,P009,6,2000,C017,2112.2
1650,10/28/2025 0:00,P010,9,40000,C028,41020
1651,8/22/2025 0:00,P012,5,15000,C041,13530
1652,1/8/2025 0:00,P011,8,3000,C010,2343
1653,5/9/2025 0:00,P007,5,40000,C022,33812
1654,9/21/2025 0:00,P007,2,4000,C038,3471.6
1655,6/6/2025 0:00,P006,6,25000,C033,25817.5
1656,1/5/2025 0:00,P003,9,10000,C022,8438
1657,3/27/2025 0:00,P006,3,2000,C044,1676.4
1658,6/24/2025 0:00,P012,1,5000,C037,3810.5
1659,10/17/2025 0:00,P008,1,1000,C013,1045.5
1660,7/12/2025 0:00,P008,3,30000,C027,27609
1661,4/29/2025 0:00,P011,5,5000,C015,3860.5
1662,8/6/2025 0:00,P009,3,15000,C022,11728.5
1663,4/24/2025 0:00,P001,9,4000,C030,3812
1664,5/25/2025 0:00,P001,8,3000,C043,3107.4
1665,1/26/2025 0:00,P003,3,30000,C040,25938
1666,5/16/2025 0:00,P003,9,5000,C037,4357.5
1667,10/30/2025 0:00,P010,6,4000,C034,3539.6
1668,8/20/2025 0:00,P008,7,10000,C044,9968
1669,3/17/2025 0:00,P010,4,10000,C034,8758
1670,10/29/2025 0:00,P001,4,1000,C048,961.2
1671,10/16/2025 0:00,P002,2,5000,C053,4300.5
1672,1/1/2025 0:00,P002,5,3000,C035,2777.7
1673,5/27/2025 0:00,P003,8,10000,C042,9444
1674,10/14/2025 0:00,P006,7,30000,C019,29424
1675,5/22/2025 0:00,P001,7,3000,C008,2371.8
1676,2/22/2025 0:00,P002,6,4000,C039,3457.2
1677,10/31/2025 0:00,P001,3,30000,C033,30987
1678,3/10/2025 0:00,P005,5,40000,C044,37160
1679,3/31/2025 0:00,P007,1,4000,C028,3562.8
1680,8/8/2025 0:00,P008,7,2000,C037,1642.4
1681,7/11/2025 0:00,P010,9,3000,C048,2366.4
1682,3/4/2025 0:00,P001,1,50000,C025,52300
1683,3/14/2025 0:00,P007,2,2000,C036,1714.4
1684,6/10/2025 0:00,P005,3,4000,C017,3435.2
1685,6/18/2025 0:00,P010,3,5000,C024,4005
1686,3/30/2025 0:00,P001,8,2000,C021,1560.8
1687,6/25/2025 0:00,P003,7,3000,C002,3075.6
1688,9/26/2025 0:00,P007,6,2000,C031,1949.6
1689,3/14/2025 0:00,P010,4,10000,C044,8483
1690,9/2/2025 0:00,P001,9,40000,C033,36720
1691,3/18/2025 0:00,P007,1,2000,C030,1871.6
1692,6/8/2025 0:00,P005,2,2000,C012,1762.6
1693,4/8/2025 0:00,P001,4,50000,C044,39060
1694,4/12/2025 0:00,P001,3,15000,C012,13171.5
1695,5/12/2025 0:00,P001,1,3000,C051,2472
1696,4/12/2025 0:00,P011,5,30000,C049,30732
1697,1/19/2025 0:00,P009,7,10000,C052,10228
1698,3/23/2025 0:00,P011,2,5000,C024,4186.5
1699,10/6/2025 0:00,P003,5,2000,C024,1691.2
1700,5/9/2025 0:00,P005,6,40000,C011,31920
1701,3/30/2025 0:00,P011,7,15000,C013,14491.5
1702,8/1/2025 0:00,P010,1,50000,C027,49940
1703,5/23/2025 0:00,P012,7,25000,C008,20060
1704,3/6/2025 0:00,P009,4,10000,C010,10280
1705,3/17/2025 0:00,P006,8,25000,C008,23830
1706,7/18/2025 0:00,P012,4,2000,C020,1534
1707,5/23/2025 0:00,P009,6,2000,C008,1817
1708,4/3/2025 0:00,P008,9,1000,C009,819
1709,8/12/2025 0:00,P008,5,10000,C007,8418
1710,10/18/2025 0:00,P001,4,30000,C014,28137
1711,4/12/2025 0:00,P009,8,15000,C028,14965.5
1712,9/24/2025 0:00,P006,9,40000,C002,30944
1713,4/20/2025 0:00,P009,4,10000,C043,8367
1714,9/22/2025 0:00,P003,3,30000,C008,25554
1715,1/3/2025 0:00,P012,8,3000,C013,2427
1716,3/26/2025 0:00,P003,5,25000,C021,24545
1717,10/9/2025 0:00,P006,2,3000,C047,2720.4
1718,10/31/2025 0:00,P009,9,15000,C028,11932.5
1719,4/27/2025 0:00,P007,3,50000,C035,50650
1720,8/9/2025 0:00,P003,2,2000,C023,1834.6
1721,6/3/2025 0:00,P003,1,10000,C046,8810
1722,6/2/2025 0:00,P002,8,1000,C015,914.5
1723,1/12/2025 0:00,P009,3,25000,C002,25962.5
1724,5/13/2025 0:00,P003,7,25000,C051,19372.5
1725,10/31/2025 0:00,P011,1,10000,C012,10487
1726,10/20/2025 0:00,P005,1,2000,C052,1628.8
1727,10/27/2025 0:00,P009,9,3000,C036,2906.1
1728,8/16/2025 0:00,P008,8,25000,C003,25672.5
1729,9/28/2025 0:00,P002,3,30000,C005,31725
1730,2/12/2025 0:00,P003,6,40000,C003,36916
1731,10/29/2025 0:00,P002,3,2000,C047,2119
1732,1/21/2025 0:00,P008,4,25000,C019,22085
1733,4/17/2025 0:00,P006,1,30000,C002,27822
1734,10/30/2025 0:00,P006,5,15000,C044,12544.5
1735,4/27/2025 0:00,P012,1,15000,C037,11941.5
1736,5/4/2025 0:00,P009,1,2000,C054,1538
1737,10/8/2025 0:00,P008,7,2000,C017,1578
1738,10/19/2025 0:00,P004,6,5000,C014,3939
1739,7/22/2025 0:00,P012,2,5000,C028,4440
1740,2/20/2025 0:00,P004,2,1000,C027,816.3
1741,9/28/2025 0:00,P009,7,2000,C054,1622.4
1742,10/4/2025 0:00,P001,1,50000,C010,47900
1743,5/21/2025 0:00,P002,2,2000,C003,1622.6
1744,10/2/2025 0:00,P002,8,25000,C036,20095
1745,10/17/2025 0:00,P006,6,5000,C038,3926
1746,2/21/2025 0:00,P004,2,2000,C025,1662
1747,1/27/2025 0:00,P011,7,5000,C022,4926
1748,6/6/2025 0:00,P010,4,4000,C048,3788.4
1749,8/27/2025 0:00,P003,2,3000,C039,2418.6
1750,6/5/2025 0:00,P003,6,15000,C047,15669
1751,10/18/2025 0:00,P003,9,4000,C030,3375.6
1752,5/16/2025 0:00,P006,9,30000,C021,24942
1753,5/24/2025 0:00,P008,8,2000,C030,1584.6
1754,4/16/2025 0:00,P011,3,3000,C028,2874.3
1755,6/7/2025 0:00,P007,3,2000,C031,1532.6
1756,5/26/2025 0:00,P004,2,50000,C052,49900
1757,1/2/2025 0:00,P011,5,30000,C026,26751
1758,3/18/2025 0:00,P012,4,40000,C043,34532
1759,5/12/2025 0:00,P004,7,5000,C022,4806.5
1760,3/31/2025 0:00,P011,4,50000,C021,47815
1761,9/20/2025 0:00,P010,9,25000,C001,21422.5
1762,4/18/2025 0:00,P011,2,4000,C037,3342
1763,3/15/2025 0:00,P011,6,3000,C013,2926.8
1764,2/8/2025 0:00,P011,7,2000,C021,1615
1765,6/8/2025 0:00,P002,4,5000,C046,3924
1766,3/12/2025 0:00,P001,6,4000,C009,3214.4
1767,8/29/2025 0:00,P009,7,4000,C017,3885.6
1768,10/25/2025 0:00,P012,4,2000,C047,1652.2
1769,2/5/2025 0:00,P012,8,10000,C021,7830
1770,3/25/2025 0:00,P002,9,15000,C031,13185
1771,9/20/2025 0:00,P008,1,25000,C039,19127.5
1772,6/21/2025 0:00,P009,7,3000,C054,2949
1773,6/22/2025 0:00,P004,9,2000,C022,2047.4
1774,2/16/2025 0:00,P008,5,40000,C012,32176
1775,5/21/2025 0:00,P009,2,30000,C055,27900
1776,4/28/2025 0:00,P010,6,25000,C006,25992.5
1777,10/4/2025 0:00,P010,7,2000,C053,2028.4
1778,8/2/2025 0:00,P005,2,40000,C016,36136
1779,8/8/2025 0:00,P007,2,30000,C026,30555
1780,1/26/2025 0:00,P010,1,5000,C005,4636.5
1781,1/9/2025 0:00,P004,4,1000,C009,872.1
1782,9/28/2025 0:00,P001,7,15000,C046,15261
1783,1/10/2025 0:00,P003,9,5000,C040,3915.5
1784,5/1/2025 0:00,P005,3,25000,C014,21040
1785,5/5/2025 0:00,P003,7,3000,C044,2979
1786,6/19/2025 0:00,P012,7,50000,C042,51135
1787,3/13/2025 0:00,P011,7,30000,C030,25710
1788,6/1/2025 0:00,P007,2,2000,C052,2032
1789,7/27/2025 0:00,P012,6,2000,C052,1574.8
1790,2/18/2025 0:00,P009,2,50000,C026,43950
1791,6/3/2025 0:00,P012,6,5000,C053,3937.5
1792,10/20/2025 0:00,P006,3,40000,C045,32024
1793,3/9/2025 0:00,P010,2,15000,C029,11794.5
1794,2/19/2025 0:00,P001,6,5000,C019,4120.5
1795,6/1/2025 0:00,P007,2,3000,C047,2670.6
1796,1/19/2025 0:00,P003,5,5000,C008,3844.5
1797,4/10/2025 0:00,P005,2,50000,C023,43755
1798,3/1/2025 0:00,P010,3,2000,C053,1886.4
1799,6/16/2025 0:00,P004,3,30000,C042,24231
1800,7/21/2025 0:00,P010,6,3000,C035,2912.4
1801,5/26/2025 0:00,P005,6,1000,C031,955.9
1802,6/13/2025 0:00,P005,3,2000,C053,2062
1803,8/30/2025 0:00,P006,3,5000,C035,5119
1804,3/10/2025 0:00,P010,1,5000,C032,4707.5
1805,6/24/2025 0:00,P012,7,15000,C005,14787
1806,2/18/2025 0:00,P010,8,50000,C016,44875
1807,4/18/2025 0:00,P011,2,15000,C017,13320
1808,8/14/2025 0:00,P006,4,15000,C032,14800.5
1809,6/10/2025 0:00,P008,7,15000,C038,11466
1810,4/29/2025 0:00,P008,8,30000,C032,28680
1811,5/29/2025 0:00,P011,1,15000,C052,12325.5
1812,5/30/2025 0:00,P009,4,1000,C020,866.3
1813,10/20/2025 0:00,P008,6,5000,C048,4923
1814,5/23/2025 0:00,P011,3,40000,C002,39636
1815,6/9/2025 0:00,P002,5,2000,C020,1654
1816,1/11/2025 0:00,P012,9,3000,C047,2691
1817,5/18/2025 0:00,P010,3,1000,C018,899
1818,3/19/2025 0:00,P012,5,3000,C001,2735.4
1819,3/18/2025 0:00,P011,8,2000,C029,2043.6
1820,9/11/2025 0:00,P001,6,40000,C029,40756
1821,9/15/2025 0:00,P010,4,25000,C019,20887.5
1822,10/18/2025 0:00,P002,8,3000,C044,2503.5
1823,9/20/2025 0:00,P002,3,3000,C040,2404.8
1824,3/26/2025 0:00,P012,3,40000,C006,31232
1825,5/26/2025 0:00,P003,4,50000,C044,42030
1826,2/11/2025 0:00,P010,9,1000,C039,872
1827,5/5/2025 0:00,P007,5,4000,C050,3464.8
1828,6/16/2025 0:00,P002,8,50000,C054,49075
1829,8/29/2025 0:00,P001,6,50000,C046,44865
1830,10/7/2025 0:00,P006,3,50000,C008,51055
1831,7/7/2025 0:00,P009,8,15000,C024,11890.5
1832,10/29/2025 0:00,P003,9,2000,C020,1829.8
1833,1/19/2025 0:00,P006,8,3000,C054,2813.1
1834,3/9/2025 0:00,P003,4,5000,C014,4786.5
1835,8/6/2025 0:00,P001,6,4000,C005,3724.4
1836,4/12/2025 0:00,P012,1,50000,C041,43755
1837,2/11/2025 0:00,P005,4,1000,C040,1051.7
1838,10/15/2025 0:00,P010,8,2000,C034,1889.6
1839,6/16/2025 0:00,P011,1,2000,C016,2107.6
1840,4/19/2025 0:00,P004,3,50000,C045,52145
1841,2/5/2025 0:00,P007,1,30000,C007,27648
1842,8/20/2025 0:00,P006,9,50000,C016,44260
1843,8/17/2025 0:00,P010,2,30000,C007,28158
1844,6/13/2025 0:00,P007,9,50000,C027,49660
1845,3/14/2025 0:00,P005,4,4000,C014,3253.2
1846,5/16/2025 0:00,P004,2,1000,C014,1040
1847,3/11/2025 0:00,P007,4,30000,C044,25386
1848,7/15/2025 0:00,P007,6,15000,C033,11511
1849,9/26/2025 0:00,P006,7,2000,C033,1574.6
1850,2/18/2025 0:00,P008,3,50000,C044,41170
1851,5/10/2025 0:00,P004,3,2000,C020,1941.4
1852,1/5/2025 0:00,P010,8,50000,C053,49390
1853,1/27/2025 0:00,P005,5,3000,C047,2981.7
1854,6/9/2025 0:00,P004,4,3000,C036,2967
1855,5/29/2025 0:00,P012,7,10000,C007,10362
1856,9/21/2025 0:00,P001,7,50000,C032,52675
1857,8/18/2025 0:00,P012,9,10000,C048,8011
1858,7/19/2025 0:00,P008,9,4000,C003,3054.8
1859,2/19/2025 0:00,P001,5,5000,C039,4154
1860,3/8/2025 0:00,P005,8,40000,C029,34400
1861,10/27/2025 0:00,P006,1,40000,C024,34148
1862,2/27/2025 0:00,P006,9,2000,C022,1991.8
1863,9/16/2025 0:00,P005,8,30000,C006,31740
1864,5/10/2025 0:00,P003,6,50000,C048,45440
1865,8/3/2025 0:00,P005,3,4000,C024,3408.8
1866,6/21/2025 0:00,P012,3,2000,C040,1615
1867,9/15/2025 0:00,P008,8,50000,C023,40615
1868,4/12/2025 0:00,P002,5,50000,C054,42060
1869,7/28/2025 0:00,P006,7,4000,C038,3138.4
1870,10/18/2025 0:00,P009,5,4000,C010,3888
1871,10/13/2025 0:00,P008,8,2000,C016,1925.2
1872,4/26/2025 0:00,P011,4,40000,C011,37020
1873,9/21/2025 0:00,P008,2,10000,C032,7888
1874,5/30/2025 0:00,P008,3,5000,C045,4516.5
1875,10/27/2025 0:00,P007,8,2000,C006,1792.6
1876,2/5/2025 0:00,P008,7,40000,C024,37728
1877,10/14/2025 0:00,P006,2,2000,C033,1582.2
1878,10/30/2025 0:00,P002,6,50000,C053,45100
1879,7/27/2025 0:00,P002,9,40000,C051,32704
1880,4/16/2025 0:00,P008,4,1000,C012,798.3
1881,6/7/2025 0:00,P011,9,3000,C027,2501.7
1882,5/1/2025 0:00,P001,2,50000,C038,50565
1883,2/24/2025 0:00,P006,2,5000,C018,5182.5
1884,1/12/2025 0:00,P006,9,25000,C045,23255
1885,5/25/2025 0:00,P011,7,2000,C039,1886.4
1886,5/16/2025 0:00,P004,7,15000,C055,12844.5
1887,1/3/2025 0:00,P012,1,30000,C013,26298
1888,5/24/2025 0:00,P011,6,15000,C053,15219
1889,1/30/2025 0:00,P011,7,40000,C040,33644
1890,8/25/2025 0:00,P010,6,50000,C030,45900
1891,10/6/2025 0:00,P003,6,30000,C053,30702
1892,4/25/2025 0:00,P011,2,30000,C049,26910
1893,4/14/2025 0:00,P003,6,2000,C041,1742.6
1894,4/28/2025 0:00,P001,4,15000,C052,15891
1895,1/5/2025 0:00,P003,9,4000,C013,3886.8
1896,9/5/2025 0:00,P004,1,50000,C034,42780
1897,5/1/2025 0:00,P011,8,2000,C036,1826.8
1898,10/13/2025 0:00,P011,5,4000,C030,4235.2
1899,5/29/2025 0:00,P005,1,10000,C025,7690
1900,3/25/2025 0:00,P003,4,5000,C002,5084.5
1901,8/19/2025 0:00,P006,1,15000,C036,12759
1902,10/15/2025 0:00,P011,6,3000,C018,2820
1903,6/10/2025 0:00,P012,2,3000,C005,2295
1904,9/29/2025 0:00,P005,5,5000,C019,4617
1905,2/7/2025 0:00,P003,7,4000,C042,3904
1906,8/14/2025 0:00,P006,2,2000,C018,1722
1907,5/22/2025 0:00,P006,6,5000,C032,3951
1908,10/19/2025 0:00,P008,6,10000,C021,7729
1909,5/31/2025 0:00,P002,5,1000,C010,986.2
1910,4/24/2025 0:00,P001,5,1000,C037,782
1911,8/25/2025 0:00,P004,3,3000,C049,3139.2
1912,3/7/2025 0:00,P007,2,25000,C022,23202.5
1913,9/15/2025 0:00,P011,7,2000,C013,1764.4
1914,9/6/2025 0:00,P010,1,5000,C055,4884
1915,6/29/2025 0:00,P003,6,2000,C017,1660.2
1916,7/9/2025 0:00,P003,6,25000,C009,23125
1917,6/3/2025 0:00,P005,3,2000,C024,1789.2
1918,7/15/2025 0:00,P005,2,5000,C044,4621.5
1919,9/19/2025 0:00,P010,2,2000,C014,1566.8
1920,5/23/2025 0:00,P003,9,2000,C046,1784.6
1921,4/11/2025 0:00,P009,5,15000,C008,14026.5
1922,9/1/2025 0:00,P004,7,15000,C055,15183
1923,1/12/2025 0:00,P003,5,25000,C037,25347.5
1924,8/27/2025 0:00,P011,7,50000,C019,48950
1925,2/18/2025 0:00,P002,4,5000,C028,4026
1926,2/11/2025 0:00,P010,8,10000,C046,10274
1927,6/15/2025 0:00,P011,7,2000,C041,1915.4
1928,3/23/2025 0:00,P009,5,15000,C030,14685
1929,10/18/2025 0:00,P004,6,15000,C007,13878
1930,6/7/2025 0:00,P003,5,1000,C026,804.9
1931,8/4/2025 0:00,P007,7,5000,C040,4874
1932,6/7/2025 0:00,P008,2,10000,C046,9970
1933,5/14/2025 0:00,P011,5,5000,C054,5196
1934,3/8/2025 0:00,P002,3,1000,C046,794.8
1935,1/7/2025 0:00,P007,9,50000,C011,43250
1936,1/14/2025 0:00,P012,6,10000,C014,8371
1937,3/14/2025 0:00,P005,3,2000,C021,1549
1938,6/12/2025 0:00,P011,7,1000,C008,855.4
1939,3/7/2025 0:00,P005,4,3000,C003,2347.2
1940,5/10/2025 0:00,P003,3,2000,C028,1600.6
1941,7/25/2025 0:00,P005,8,2000,C029,1683.8
1942,10/3/2025 0:00,P012,4,10000,C023,7822
1943,9/13/2025 0:00,P002,1,3000,C018,2299.8
1944,9/23/2025 0:00,P004,6,50000,C035,39260
1945,1/25/2025 0:00,P006,1,3000,C013,2600.4
1946,10/8/2025 0:00,P001,5,15000,C012,13209
1947,9/10/2025 0:00,P010,7,25000,C047,20725
1948,10/16/2025 0:00,P004,6,3000,C050,2352.3
1949,6/13/2025 0:00,P006,2,30000,C005,22842
1950,4/5/2025 0:00,P009,4,4000,C039,3946.4
1951,9/27/2025 0:00,P011,2,50000,C011,38435
1952,4/20/2025 0:00,P011,1,4000,C011,3743.2
1953,8/26/2025 0:00,P002,3,2000,C047,1808.8
1954,1/25/2025 0:00,P011,3,5000,C042,3909.5
1955,5/21/2025 0:00,P007,7,1000,C047,773.1
1956,4/27/2025 0:00,P006,1,40000,C031,32532
1957,1/25/2025 0:00,P002,9,50000,C031,50715
1958,3/20/2025 0:00,P008,6,30000,C013,26400
1959,3/9/2025 0:00,P007,4,15000,C014,11571
1960,6/22/2025 0:00,P011,3,1000,C049,1043.3
1961,1/12/2025 0:00,P005,3,2000,C045,1763.6
1962,10/15/2025 0:00,P012,2,5000,C042,3863.5
1963,5/8/2025 0:00,P005,2,5000,C025,5241.5
1964,4/6/2025 0:00,P007,5,40000,C033,36804
1965,4/2/2025 0:00,P009,9,3000,C033,3128.4
1966,5/21/2025 0:00,P011,2,4000,C015,4040
1967,1/31/2025 0:00,P009,2,30000,C016,30552
1968,1/20/2025 0:00,P009,6,5000,C044,5117
1969,5/26/2025 0:00,P006,2,3000,C038,3078.3
1970,6/9/2025 0:00,P010,4,2000,C006,1826.4
1971,2/12/2025 0:00,P006,6,50000,C044,49105
